ひぶんしょう,飛蚊（ひぶん）症,6,
ひゃくしょう,百姓,6,
ひゃくじょう,１００条,6,
ひゃくじょう,百条,6,
ひゃっかにち,百か日,6,
ひやりはっと,ヒヤリハット,6,
ひょうかがえ,評価替え,6,
ひょうしゃく,評釈,6,
びょうじょく,病褥（びょうじょく）,6,
ひょうちゅう,評注,6,
ひょうてんか,氷点下,6,
ひょうひょう,ひょうひょう,6,
ひょうびょう,縹渺（ひょうびょう）,6,
ひょうりょう,秤量（ひょうりょう）,6,
ひよくれんり,比翼連理,6,
ひるがえって,翻って,6,
ひろくいうと,広く言うと,6,
ぴんからきり,ピンからキリ,6,
びんしさえん,鬢糸茶烟,6,
ふうきふうん,富貴浮雲,6,
ぶーぶーいう,ぶーぶー言う,6,
ぶーぶーいう,ブーブー言う,6,
ふうふわごう,夫婦和合,6,
ふかんびせい,不完備性,6,
ふくぞうない,腹蔵ない,6,
ふくそうひん,副葬品,6,
ふぐたいてん,不倶戴天,6,
ふくみわらい,含み笑い,6,
ふくろこうじ,袋小路,6,
ふしくれだつ,節くれ立つ,6,
ふじのやまい,不治の病,6,
ぶじへいおん,無事平穏,6,
ふぞんりょう,腑存量,6,
ぶちょうほう,不調法,6,
ぶっかせいち,物化生地,6,
ぶっきらぼう,ぶっきら棒,6,
ふとうふくつ,不撓不屈,6,
ふへんふとう,不偏不党,6,
ふゆきとどき,不行き届き,6,
ふりのきゃく,ふりの客,6,
ぶるーからー,ブルーカラー,6,
ぷれーぼーる,プレーボール,6,
ふわらいどう,付和雷同,6,
ぶんすいれい,分水嶺（れい）,6,
へいいはぼう,弊衣破帽,6,
へんてこりん,へんてこりん,6,
へんとうせん,へんとう腺,6,
ほうがちょう,奉加帳,6,
ぼうくうごう,防空壕（ごう）,6,
ほうこうづけ,方向付け,6,
ぼうしつべん,房室弁,6,
ほうすいけい,方錘形,6,
ほうれんそう,ホウレンソウ,6,
ほうれんそう,報・連・相,6,
ぼーだーれす,ボーダーレス,6,
ほーむすてい,ホームステイ,6,
ぽけもんごー,「ポケモンＧＯ」,6,
ほごかんさつ,保護観察,6,
ほしいままに,ほしいままに,6,
ほじゅうこう,補充効,6,
ほったてごや,掘っ立て小屋,6,
ほったらかす,ほったらかす,6,
ほほえましい,ほほ笑ましい,6,
ほんたいせい,本態性,6,
まがりなりに,曲がりなりに,6,
まくらことば,枕ことば,6,
まこそうよう,麻姑掻痒,6,
まことしやか,まことしやか,6,
まっきんりー,マッキンリー,6,
まつくいむし,松くい虫,6,
まっさかさま,真っ逆さま,6,
まっただなか,真っただ中,6,
まっとうする,全うする,6,
まつよいぐさ,マツヨイグサ／待宵草,6,
まとわりつく,まとわり付く,6,
まねじめんと,マネジメント,6,
まふさくしん,磨斧作針,6,
ままならない,ままならない,6,
まるいちにち,丸１日,6,
まんげきょう,万華鏡,6,
まんざいらく,万歳楽,6,
まんべんなく,満遍なく,6,
みがきにしん,身欠きにしん,6,
みかけだおし,見かけ倒し,6,
みがもたない,身がもたない,6,
みくだりはん,三くだり半,6,
みずみずしい,みずみずしい,6,
みずをあける,水をあける,6,
みせびらかす,見せびらかす,6,
みそをつける,みそを付ける,6,
みちびきだす,導きだす,6,
みちをかえる,道を替える,6,
みちをかえる,道を変える,6,
みちをつける,道をつける,6,
みのしろきん,身代金,6,
みゃくみゃく,脈々,6,
みやこをどり,都をどり,6,
みやすどころ,御息所（みやすどころ）,6,
みょうじょう,明星,6,
みようみまね,見よう見まね,6,
みをこにする,身を粉にする,6,
むがむちゅう,無我夢中,6,
むげんじごく,無間地獄,6,
むじつのつみ,無実の罪,6,
むだむらむり,ムダ・ムラ・ムリ,6,
むちもうまい,無知蒙昧,6,
むとんちゃく,無頓着,6,
むねさんずん,胸三寸,6,
むねんむそう,無念無想,6,
むへんむとう,無偏無党,6,
むみかんそう,無味乾燥,6,
むらしゃかい,村社会,6,
むりむだむら,ムリ・ムダ・ムラ,6,
めいおうせい,冥王星,6,
めいきるこつ,銘肌鏤骨,6,
めいよきそん,名誉棄損,6,
めーきゃっぷ,メーキャップ,6,
めちゃくちゃ,めちゃくちゃ,6,
めはながつく,目鼻が付く,6,
めまぐるしい,目まぐるしい,6,
もういっぺん,もう一遍,6,
もうきふぼく,盲亀浮木,6,
もうしあげる,申し上げる,6,
もうしつける,申し付ける,6,
もうようたい,毛様体,6,
もうようたい,網様体,6,
もくろみしょ,目論見書,6,
もったいない,もったいない,6,
もってかえる,持ってかえる,6,
もってのほか,もってのほか,6,
もっというと,もっと言うと,6,
もとにもどす,元に戻す,6,
もぬけのから,もぬけの殻,6,
ものあつかい,物扱い,6,
ものがなしい,もの悲しい,6,
ものこいしい,もの恋しい,6,
ものたりない,物足りない,6,
ものともせず,ものともせず,6,
もののはずみ,ものの弾み,6,
もののみごと,物の見事,6,
ものはためし,物は試し,6,
ものみだかい,物見高い,6,
ものみゆさん,物見遊山,6,
ものものしい,ものものしい,6,
ものやわらか,物柔らか,6,
もりだくさん,盛沢山,6,
もりのみやこ,杜（もり）の都,6,
もんきりがた,紋切り型,6,
やすうけあい,安請け合い,6,
やすみやすみ,休み休み,6,
やつめうなぎ,ヤツメウナギ,6,
やまぶきいろ,山吹色,6,
やむをえない,やむを得ない,6,
やりきれない,やりきれない,6,
やるやらない,やるやらない,6,
やろうじだい,夜郎自大,6,
ゆうじんよち,遊刃余地,6,
ゆうずうむげ,融通無碍,6,
ゆうたいるい,有袋類,6,
ゆうているい,有蹄（ゆうてい）類,6,
ゆきひらなべ,行平鍋,6,
ゆきわりそう,ユキワリソウ／雪割草,6,
ゆとりせだい,ゆとり世代,6,
ゆぼけつがん,油母頁岩,6,
ようこいかん,養虎遺患,6,
ようしつこひ,羊質虎皮,6,
ようしろうほ,鷹視狼歩,6,
よじょうはん,４畳半,6,
よなかじゅう,一晩中,6,
よりによって,よりによって,6,
よりをもどす,よりを戻す,6,
よろいかぶと,よろい・かぶと,6,
よわよわしい,弱々しい,6,
らいんなっぷ,ラインナップ,6,
らくようしか,落陽紙価,6,
らじえーたー,ラジエーター,6,
りくかいくう,陸・海・空,6,
りすくてーく,リスクテーク,6,
りちゃくりく,離着陸,6,
りゅうしゅつ,流出,6,
りゅうしょう,隆昌,6,
りゅうちょう,流ちょう,6,
りゅうりゅう,隆々,6,
りゅうりゅう,流々,6,
りゅうりゅう,粒々,6,
りょうぎゃく,陵虐,6,
りょうしゅう,領袖（りょうしゅう）,6,
りょうしょう,了承,6,
りょうじょく,陵辱,6,
りょうりょう,寥々（りょうりょう）,6,
りろせいぜん,理路整然,6,
るーむめーと,ルームメート,6,
れいれいしい,麗々しい,6,
れきせいたん,歴青炭,6,
れっきとした,れっきとした,6,
れふぁれんす,レファレンス,6,
ろうしやしん,狼子野心,6,
ろーるぷれー,ロールプレー,6,
ろぎょがいし,魯魚亥豕,6,
ろくさんせい,六三制,6,
ろさんぜるす,ロサンゼルス,6,
ろてんいちば,露天市場,6,
ろまんちっく,ロマンチック,6,
わーすとつー,ワースト２,6,
わーすとわん,ワーストワン,6,
わいしかんぎ,矮子看戯,6,
わがものがお,わが物顔,6,
わきあいあい,和気あいあい,6,
わさびがきく,わさびが利く,6,
わさびがきく,わさびが効く,6,
わずらわしい,煩わしい,6,
わすれなぐさ,ワスレナグサ／忘れな草,6,
わんぱたーん,ワンパターン,6,
あいきょう,愛嬌（あいきょう）,5,
あいことば,合言葉,5,
あいしょう,相性,5,
あいしょう,愛妾,5,
あいてかた,相手方,5,
あいふぉん,アイフォン,5,
あいまって,相まって,5,
あおくさい,青くさい,5,
あおたがい,青田買い,5,
あからさま,あからさま,5,
あきらめる,諦める,5,
あくぎょう,悪行,5,
あくたれる,悪たれる,5,
あくふはか,悪婦破家,5,
あげおろし,揚げ降ろし,5,
あげおろし,上げ下ろし,5,
あさましい,浅ましい,5,
あざわらう,あざ笑う,5,
あしがつく,足が付く,5,
あしからず,あしからず,5,
あししげく,足しげく,5,
あしをつく,足をつく,5,
あずけいれ,預け入れ,5,
あずけいれ,預入,5,
あずけがえ,預け替え,5,
あたたかい,温かい,5,
あたたかい,暖かい,5,
あつらえる,あつらえる,5,
あてはまる,当てはまる,5,
あてもなく,当てもなく,5,
あとがない,後がない,5,
あとしまつ,後始末,5,
あながあく,穴があく,5,
あながあく,穴が開く,5,
あほうどり,アホウドリ,5,
あまったれ,あまったれ,5,
あまのがわ,天の川,5,
あめっくす,ＡＭＥＸ,5,
あめとむち,アメとムチ,5,
あやまって,過って,5,
あゆみだす,歩みだす,5,
あらおこし,粗起こし,5,
あらかじめ,あらかじめ,5,
あらけずり,粗削り,5,
あらけずり,荒削り,5,
あらさがし,あら探し,5,
あらためて,あらためて,5,
あらためて,改めて,5,
あららげる,荒らげる,5,
あらわれる,表れる,5,
あらわれる,現れる,5,
ありあまる,あり余る,5,
ありえない,あり得ない,5,
ありがたい,ありがたい,5,
ありがたい,あり難い,5,
ありがとう,ありがとう,5,
ありきたり,ありきたり,5,
ありじごく,アリジゴク,5,
ありじごく,あり地獄,5,
ありったけ,ありったけ,5,
ありのまま,ありのまま,5,
ありふれた,ありふれた,5,
あるところ,ある所,5,
あわせうま,併せ馬,5,
あんあんり,暗々裏,5,
あんかれじ,アンカレジ,5,
あんしょう,暗唱,5,
あんしょう,暗礁,5,
あんじょう,鞍上,5,
いいかえる,言い換える,5,
いいがかり,言い掛かり,5,
いいかける,言いかける,5,
いいかげん,いいかげん,5,
いいがたい,言い難い,5,
いいつける,言いつける,5,
いいなずけ,いいなずけ,5,
いーぶっく,ｅブック,5,
いいふるす,言い古す,5,
いーめーる,Ｅメール,5,
いいわるい,いい・悪い,5,
いうなれば,言うなれば,5,
いえすのー,「イエス・ノー」,5,
いかいよう,胃潰瘍,5,
いかめしい,いかめしい,5,
いかんなく,遺憾なく,5,
いきづかい,息遣い,5,
いきぼとけ,生き仏,5,
いくところ,行く所,5,
いさぎよい,潔い,5,
いしづくり,石造り,5,
いじっぱり,意地っ張り,5,
いぜんけい,已然（いぜん）形,5,
いそうろう,居候,5,
いたけだか,居丈高,5,
いたずらに,いたずらに,5,
いたにつく,板につく,5,
いたばさみ,板挟み,5,
いちがいに,一概に,5,
いちがっき,一学期,5,
いちしみん,一市民,5,
いちどきに,いちどきに,5,
いちどきり,一度きり,5,
いちにんく,１人区,5,
いちはやく,いち早く,5,
いちばんめ,１番目,5,
いちめがさ,市女笠,5,
いちりづか,一里塚,5,
いちりょう,一両,5,
いっかげん,一家言,5,
いっきうち,一騎打ち,5,
いっきせい,一期生,5,
いっきせい,１期生,5,
いっきょく,１曲,5,
いっきょく,一曲,5,
いっきょに,一挙に,5,
いつくしむ,慈しむ,5,
いっけんや,一軒家,5,
いっこうに,一向に,5,
いっこだて,一戸建て,5,
いっさんに,一散に,5,
いっしゅう,１周,5,
いっしゅう,一周,5,
いっしゅう,一蹴,5,
いっしょく,１色,5,
いっしょく,一色,5,
いっせいに,一斉に,5,
いったきり,行ったきり,5,
いっちょう,１丁,5,
いっちょう,一丁,5,
いってこい,「行って来い」,5,
いっぱんに,一般に,5,
いっぺんに,一遍に,5,
いとおしい,いとおしい,5,
いとけない,いとけない,5,
いなっくす,ＩＮＡＸ,5,
いなりずし,いなりずし,5,
いのちがけ,命懸け,5,
いばしちし,倚馬七紙,5,
いまいちど,いま一度,5,
いましがた,今し方,5,
いましめる,戒める,5,
いまひとつ,いまひとつ,5,
いまもって,今もって,5,
いまわしい,忌まわしい,5,
いみきらう,忌み嫌う,5,
いやがらせ,嫌がらせ,5,
いやしくも,いやしくも,5,
いやらしい,いやらしい,5,
いやりんぐ,イヤリング,5,
いりびたる,入り浸る,5,
いりまじる,入り交じる,5,
いれあげる,入れ揚げる,5,
いろづかい,色使い,5,
いろづかい,色遣い,5,
いわしみず,岩清水,5,
いんしゅう,因習,5,
いんじゅん,因循,5,
ういんどー,ウインドー,5,
うえるかむ,ウエルカム,5,
うぇれっと,ウォレット,5,
うおーたー,ウオーター,5,
うきぶくろ,浮袋,5,
うけてたつ,受けて立つ,5,
うけにいる,うけに入る,5,
うけわたし,受け渡し,5,
うけわたし,受渡,5,
うごきだす,動き出す,5,
うこさべん,右顧左眄,5,
うさぎどし,うさぎ年,5,
うしろだて,後ろ盾,5,
うずくまる,うずくまる,5,
うずたかい,うずたかい,5,
うずらまめ,ウズラマメ,5,
うちやぶる,打ち破る,5,
うっちゃる,うっちゃる,5,
うってつけ,うってつけ,5,
うつびょう,うつ病,5,
うつぶせる,うつぶせる,5,
うひとそう,烏飛兎走,5,
うまがあう,馬が合う,5,
うまくいく,うまくいく,5,
うまれつき,生まれつき,5,
うらづける,裏付ける,5,
うらないし,占い師,5,
うらぶれる,うらぶれる,5,
うらみぶし,恨み節,5,
うりつける,売り付ける,5,
うるうどし,うるう年,5,
うるぐあい,ウルグアイ,5,
うるさがた,うるさ型,5,
うるわしい,麗しい,5,
うわぐすり,上薬,5,
うわのそら,上の空,5,
うんがつく,運がつく,5,
えいりょく,営力,5,
えがききる,描ききる,5,
えこひいき,えこひいき,5,
えびすこう,えびす講,5,
えもしれぬ,えも知れぬ,5,
えんきょく,婉曲（えんきょく）,5,
えんじゃく,燕雀,5,
えんびふく,えんび服,5,
おいしょう,追い証,5,
おうちゃく,横着,5,
おおぎょう,大仰,5,
おおざっぱ,大ざっぱ,5,
おおづかみ,大づかみ,5,
おおてあい,大手合,5,
おおどころ,大どころ,5,
おおみそか,大みそか,5,
おおわらわ,大わらわ,5,
おかあさん,お母さん,5,
おかあさん,お義母さん,5,
おかっぴき,岡っ引き,5,
おかみさん,おかみさん,5,
おかんむり,おかんむり,5,
おきかえる,置き換える,5,
おきてがみ,置き手紙,5,
おきなかし,沖仲仕,5,
おくいぞめ,お食い初め,5,
おくびょう,臆病,5,
おこりだす,怒りだす,5,
おさえきる,押さえきる,5,
おさえきる,抑えきる,5,
おさえこみ,抑え込み,5,
おさかさま,お釈迦様,5,
おさんかた,お三方,5,
おじいさん,おじいさん,5,
おしえっこ,教えっこ,5,
おしかける,押し掛ける,5,
おじけづく,おじけづく,5,
おしつける,押し付ける,5,
おしなべて,おしなべて,5,
おしはかる,推し量る,5,
おせっかい,おせっかい,5,
おぜんだて,お膳立て,5,
おそれいる,恐れ入る,5,
おそれいる,畏れ入る,5,
おちゅうど,落人,5,
おっこちる,落っこちる,5,
おっつける,押っ付ける,5,
おてのもの,お手の物,5,
おとうさん,お父さん,5,
おとうさん,お義父さん,5,
おとこだて,男だて,5,
おとこもの,男物,5,
おとしめる,おとしめる,5,
おとなしい,おとなしい,5,
おともする,お供する,5,
おのずから,おのずから,5,
おばあさん,おばあさん,5,
おびきだす,おびき出す,5,
おひざもと,お膝元,5,
おひとかた,お一方,5,
おひとよし,お人よし,5,
おびやかす,脅かす,5,
おふたかた,お二方,5,
おぼえがき,覚書,5,
おぼしめし,おぼしめし,5,
おもいきり,思い切り,5,
おもいだす,思い出す,5,
おもいだす,思いだす,5,
おもいつき,思い付き,5,
おもしろい,面白い,5,
おもてだつ,表立つ,5,
おもはゆい,面はゆい,5,
おもむろに,おもむろに,5,
おやがかり,親掛かり,5,
おりあしく,折あしく,5,
おりもおり,折も折,5,
おろしうり,卸売り,5,
おろしうり,卸売,5,
おろしがね,おろし金,5,
おんしゅう,恩讐,5,
おんじょう,温情,5,
おんじょう,恩情,5,
おんぞうし,御曹司,5,
おんちょう,恩寵（おんちょう）,5,
おんどとり,音頭取り,5,
おんながた,女形,5,
おんなもの,女物,5,
おんりょう,怨霊,5,
かいかえる,買い替える,5,
かいきえん,怪気炎,5,
かいきえん,快気炎,5,
かいきねつ,回帰熱,5,
かいぎゃく,諧謔（かいぎゃく）,5,
かいきゅう,懐旧,5,
かいきょう,回教,5,
かいしゃく,介錯（かいしゃく）,5,
かいじゅう,晦渋（かいじゅう）,5,
かいしゅん,改悛（かいしゅん）,5,
かいしゅん,改悛,5,
かいしゅん,買春,5,
かいしょう,かい性,5,
かいじょう,解錠,5,
かいじょう,開錠,5,
かいしょく,海食,5,
かいちゅう,回虫,5,
かいちょう,諧調,5,
かいちょう,開帳,5,
かいちょう,開張,5,
かいちょく,戒飭（かいちょく）,5,
かいならす,飼いならす,5,
かいびゃく,開闢,5,
かいまみる,垣間見る,5,
かえがたい,代え難い,5,
かえがたい,替え難い,5,
かえがたい,換え難い,5,
かえがたい,変え難い,5,
かえりうち,返り討ち,5,
かえりがけ,帰りがけ,5,
かえりみる,省みる,5,
かえりみる,顧みる,5,
かえんびん,火炎瓶,5,
かかくこむ,価格.com,5,
かかずらう,かかずらう,5,
かかりあう,掛かり合う,5,
かかりきり,かかりきり,5,
かかりつけ,かかりつけ,5,
かきかえる,書き換える,5,
かきごおり,かき氷,5,
かきたてる,書き立てる,5,
かきたてる,かき立てる,5,
かぎつける,かぎつける,5,
かくしゃく,かくしゃく,5,
かくじゅん,恪遵,5,
かくれみの,隠れみの,5,
かぐわしい,かぐわしい,5,
かけかえる,掛け替える,5,
かけことば,掛け言葉,5,
かけつける,駆け付ける,5,
がけっぷち,崖っぷち,5,
かこうがん,花こう岩,5,
かこうぜき,河口堰（ぜき）,5,
がこうそう,鵞口瘡（がこうそう）,5,
かこつける,かこつける,5,
かざぐるま,風車,5,
かさにきる,笠に着る,5,
かざみどり,風見鶏,5,
かしだおれ,貸し倒れ,5,
かしだおれ,貸倒,5,
かしましい,かしましい,5,
かじりつく,かじり付く,5,
かしわもち,かしわ餅,5,
かすいたい,下垂体,5,
かすりきず,かすり傷,5,
かせんしき,河川敷,5,
かたえぞめ,型絵染,5,
かたがわり,肩代わり,5,
かたくりこ,かたくり粉,5,
かたすかし,肩透かし,5,
かたっぱし,片っ端,5,
かたておち,片手落ち,5,
かたどおり,型どおり,5,
かたやぶり,型破り,5,
かたよせる,片寄せる,5,
かたりきる,語りきる,5,
かたりぐさ,語り草,5,
かたりだす,語りだす,5,
かつおぶし,かつお節,5,
かっきづく,活気づく,5,
かっちゃく,活着,5,
かっちゅう,甲冑,5,
かっぽうぎ,かっぽう着,5,
かでんりか,瓜田李下,5,
かといって,かといって,5,
かなしょか,かな書家,5,
かなづかい,仮名遣い,5,
かなまじり,仮名交じり,5,
かねじゃく,かね尺,5,
かねづかい,金遣い,5,
かはんすう,過半数,5,
かぶとむし,カブトムシ,5,
かみがかり,神懸かり,5,
かみしめる,かみしめる,5,
かみほとけ,神仏,5,
がむしゃら,がむしゃら,5,
かもにする,かもにする,5,
からすぐち,からす口,5,
からだつき,体つき,5,
からめーる,空メール,5,
かりかえる,借り換える,5,
かりばらい,仮払い,5,
かりばらい,仮払,5,
かりゅうど,狩人,5,
かりんさん,過リン酸,5,
かるがると,軽々と,5,
かろうじて,辛うじて,5,
かわいそう,かわいそう,5,
かわきもの,乾き物,5,
かわりきる,変わりきる,5,
かわりばえ,代わり映え,5,
かんがみる,鑑みる,5,
かんしゃく,かんしゃく,5,
かんじゅく,完熟,5,
かんじゅく,慣熟,5,
かんしょう,観照,5,
かんしょう,観賞,5,
かんしょう,鑑賞,5,
かんしょう,簡捷,5,
かんしょう,勧奨,5,
かんじょう,感状,5,
かんじょう,環状,5,
かんじょう,冠状,5,
かんじょう,管状,5,
かんじょう,勘定,5,
かんじょう,灌頂（かんじょう）,5,
かんじょう,勧請（かんじょう）,5,
かんだかい,甲高い,5,
かんちがい,勘違い,5,
かんちょう,間諜,5,
かんちょう,かん腸,5,
かんどころ,勘所,5,
かんなづき,神無月,5,
かんにゆう,嵌入（かんにゅう）,5,
かんのいり,寒の入り,5,
かんばしい,芳しい,5,
かんぴょう,かんぴょう,5,
がんもどき,がんもどき,5,
かんりゅう,かん流,5,
かんりゅう,還流,5,
かんりゅう,環流,5,
かんりゅう,乾留,5,
きえんさん,希塩酸,5,
ききつける,聞きつける,5,
ききとして,喜々として,5,
きこうぼん,稀覯（きこう）本,5,
きずききる,築ききる,5,
きずつける,傷付ける,5,
きなくさい,きな臭い,5,
きにかける,気に掛ける,5,
きめたおし,きめ倒し,5,
きめつける,決め付ける,5,
きめどころ,決めどころ,5,
ぎゃくせつ,逆接,5,
きゃくぶん,客分,5,
きやりうた,木やり歌,5,
きゅういん,吸引,5,
きゅういん,吸飲,5,
きゅうかく,嗅覚,5,
きゅうかつ,久闊,5,
きゅうきょ,急きょ,5,
きゅうこう,躬行,5,
きゅうこう,救荒,5,
きゅうごう,糾合,5,
きゅうしゃ,厩舎（きゅうしゃ）,5,
きゅうしゅ,鳩首,5,
ぎゅうじる,牛耳る,5,
きゅうしん,急進,5,
きゅうしん,急伸,5,
きゅうじん,九仞（きゅうじん）,5,
きゅうする,窮する,5,
きゅうせき,旧跡,5,
きゅうだん,糾弾,5,
きゅうてき,仇敵（きゅうてき）,5,
きゅうとう,旧套,5,
きゅうはく,急迫,5,
きゅうはく,窮迫,5,
きゅうめい,究明,5,
きゅうめい,糾明,5,
きゅうもん,糾問,5,
きゅうろう,旧朧（きゅうろう）,5,
きょうあい,狭隘（きょうあい）,5,
きょうあく,凶悪,5,
ぎょうあん,暁闇,5,
きょうえん,供宴,5,
きょうえん,共演,5,
きょうえん,競演,5,
きょうえん,協演,5,
きょうおう,供応,5,
きょうかい,教戒,5,
きょうかい,教誨（きょうかい）,5,
きょうがい,境涯,5,
きょうかく,侠客,5,
きょうがく,驚愕（きょうがく）,5,
ぎょうかく,仰角,5,
きょうかつ,恐喝,5,
きょうきん,胸襟,5,
ぎょうけつ,凝血,5,
ぎょうけつ,凝結,5,
きょうこう,強行,5,
きょうこう,強硬,5,
きょうこう,強攻,5,
きょうこう,凶行,5,
ぎょうこう,僥倖（ぎょうこう）,5,
きょうこつ,頬骨（きょうこつ）,5,
ぎょうこつ,行乞（ぎょうこつ）,5,
きょうさい,教採,5,
きょうさく,狭窄（きょうさく）,5,
きょうざめ,興ざめ,5,
ぎょうさん,ぎょうさん,5,
きょうしゃ,香車,5,
きょうしゅ,拱手,5,
きょうじん,強靭（きょうじん）,5,
きょうする,供する,5,
きょうせい,矯正,5,
ぎようせい,疑陽性,5,
きょうそう,競漕（きょうそう）,5,
きょうそう,競争,5,
きょうそう,競走,5,
きょうそう,狂騒,5,
きょうそう,教相,5,
きょうそく,脇息（きょうそく）,5,
きょうぞめ,京染,5,
きょうたい,狂態,5,
きょうだい,姉妹（きょうだい）,5,
きょうだい,姉弟（きょうだい）,5,
きょうだい,きょうだい,5,
きょうたん,驚嘆,5,
きょうだん,凶弾,5,
きょうてん,教典,5,
きょうてん,経典,5,
ぎょうてん,仰天,5,
きょうどう,共同,5,
きょうどう,協同,5,
きょうはん,教判,5,
きょうべん,教鞭（きょうべん）,5,
きょうべん,強弁,5,
きょうぼう,凶暴,5,
きょうぼう,狂暴,5,
きょうぼう,強暴,5,
きょうぼく,喬木（きょうぼく）,5,
きょうまん,驕慢（きょうまん）,5,
きょうよう,共用,5,
きょうよう,供用,5,
きょくげん,局限,5,
きょくげん,極限,5,
きょくじつ,旭日,5,
きょくどめ,局留め,5,
きょくりつ,曲率,5,
きょしゅつ,拠出,5,
ぎょしょう,魚礁,5,
きらびやか,きらびやか,5,
ぎりがたい,義理堅い,5,
きりがない,きりがない,5,
きりつける,切り付ける,5,
きれいごと,きれい事,5,
きわめつき,極め付き,5,
きをつかう,気を使う,5,
きんしゅう,錦秋,5,
きんじゅう,禽獣（きんじゅう）,5,
きんしょう,僅少,5,
きんじょう,近状,5,
ぎんしょう,吟唱,5,
きんちさん,禁治産,5,
きんちゃく,巾着,5,
きんぴょう,勤評（勤務評定）,5,
ぐあてまら,グアテマラ,5,
くうぇーと,クウェート,5,
ぐえんぼん,具縁品（ぐえんぼん）,5,
くずおれる,くずおれる,5,
くせがつく,癖がつく,5,
くだらない,くだらない,5,
くちぐるま,口車,5,
くちごたえ,口答え,5,
くちをきく,口を利く,5,
くつがえす,覆す,5,
くつじょく,屈辱,5,
くにづくり,国造り,5,
くびちょう,首長,5,
くびったけ,首っ丈,5,
くみかわす,酌み交わす,5,
ぐらうんど,グラウンド,5,
くらすがえ,クラス替え,5,
くらべもの,比べ物,5,
くるおしい,狂おしい,5,
くれぐれも,くれぐれも,5,
ぐれんたい,ぐれん隊,5,
くわせもの,食わせ物,5,
くわせもの,食わせ者,5,
ぐんしゅう,群集,5,
ぐんしゅう,群衆,5,
くんじょう,薫蒸,5,
ぐんじょう,群青,5,
けいけんち,経験知,5,
けいけんち,経験値,5,
けいしゅく,痙縮（けいしゅく）,5,
けいしょう,軽捷,5,
けいちょう,軽佻（けいちょう）,5,
けいりゅう,係留,5,
けいりゅう,渓流,5,
けおされる,気おされる,5,
けしかける,けしかける,5,
けしきばむ,気色ばむ,5,
げしゅにん,下手人,5,
けずりぶし,削り節,5,
けっきょく,結局,5,
けっしょう,血漿（けっしょう）,5,
げっしょく,月食,5,
けっちゃく,決着,5,
けつまずく,蹴つまずく,5,
けつをとる,決を採る,5,
けんがみね,剣が峰,5,
げんきょう,元凶,5,
けんじゅう,拳銃,5,
けんしゅん,険峻（けんしゅん）,5,
けんしょう,見性,5,
けんじょう,勧賞（けんじょう）,5,
げんじょう,原状,5,
げんじょう,現状,5,
げんをまつ,言をまつ,5,
こいねがう,こいねがう,5,
こいのぼり,こいのぼり,5,
こううんき,耕運機,5,
ごうきゅう,剛球,5,
こうぎょう,興行,5,
こうぎょう,興業,5,
こうこうど,高高度,5,
こうこうや,好々爺（や）,5,
こうしがび,皓歯蛾美,5,
こうしゅく,拘縮,5,
こうじゅつ,口述,5,
こうじゅつ,公述,5,
こうしょう,高尚,5,
こうしょう,好尚,5,
こうしょう,高承,5,
こうしょう,哄笑（こうしょう）,5,
こうじょう,口上,5,
ごうじょう,強情,5,
こうしょく,曠職（こうしょく）,5,
こうちせい,広知性,5,
こうちゃく,膠着（こうちゃく）,5,
こうちゅう,甲虫,5,
こうちょう,公聴,5,
こうちょう,広聴,5,
こうちょう,高聴,5,
ごうちょく,剛直,5,
ごうのもの,剛の者,5,
こうばしい,香ばしい,5,
こうりがし,高利貸,5,
こうりゅう,勾留,5,
こうりゅう,拘留,5,
こうりょう,広量,5,
こうりょう,荒涼,5,
こうりょう,考量,5,
ごかあもう,呉下阿蒙,5,
こがねむし,コガネムシ／黄金虫,5,
こかんせつ,股関節,5,
こきおろす,こき下ろす,5,
こきつかう,こき使う,5,
こきみよい,小気味よい,5,
こくじょう,国情,5,
ごくつぶし,ごくつぶし,5,
こげくさい,焦げ臭い,5,
こころみに,試みに,5,
こころもち,こころもち,5,
こころもち,心持ち,5,
こころやり,心やり,5,
こころよい,快い,5,
ございます,ございます,5,
こざかしい,小ざかしい,5,
こざっぱり,こざっぱり,5,
こしかける,腰掛ける,5,
こじつける,こじつける,5,
こしらえる,こしらえる,5,
こせいだい,古生代,5,
こぜりあい,小競り合い,5,
ごちゃまぜ,ごちゃ混ぜ,5,
こぢんまり,こぢんまり,5,
こっぴどい,こっぴどい,5,
ことごとく,ことごとく,5,
ことごとに,事ごとに,5,
ことのほか,ことのほか,5,
ことはじめ,事始め,5,
ことばじり,言葉尻,5,
こどものひ,こどもの日,5,
ごにんぐみ,５人組,5,
ごにんぐみ,五人組,5,
こにんずう,小人数,5,
こぬかあめ,小ぬか雨,5,
このえへい,近衛兵,5,
こひつぎれ,古筆切,5,
ごぼうぬき,ごぼう抜き,5,
こぼんのう,子煩悩,5,
こまづかい,小間使,5,
こみあげる,込み上げる,5,
こめじるし,※印,5,
こめじるし,＊印,5,
こめどころ,米どころ,5,
こもんじょ,古文書,5,
ごようきき,ご用聞き,5,
ごようたし,御用達,5,
ごらいこう,御来光,5,
ごらいごう,御来迎,5,
こらしめる,懲らしめる,5,
こらぼする,コラボ（レーション）する,5,
こりしょう,凝り性,5,
これっきり,これっきり,5,
ころ、ごろ,頃,5,
